Unique_ID,Dependent_Variable
Candidate_4138,0.3422051373231673
Candidate_14241,0.03127473624748361
Candidate_27642,0.4000061465327481
Candidate_8795,0.4185710172131997
Candidate_7538,0.2987512010334177
Candidate_16017,0.3419215884728682
Candidate_12626,0.35421370066986774
Candidate_44522,0.22864200731068363
Candidate_26527,0.5746698711668808
Candidate_16044,0.0712222990362194
Candidate_20557,0.31161214457513997
Candidate_9229,0.26414894961250723
Candidate_46076,0.19002563748783718
Candidate_2372,0.3068509837773729
Candidate_17414,0.8496145515605094
Candidate_13553,0.32917615801298394
Candidate_18812,0.3266800489336152
Candidate_29556,0.16530563422961128
Candidate_17955,0.339484983108058
Candidate_49943,0.420063000044337
Candidate_39305,0.00619207774187745
Candidate_32344,0.15745064518517074
Candidate_54714,0.5405491803533139
Candidate_21884,0.37614167173462476
Candidate_5632,0.3390251111756883
Candidate_17038,0.17325132646600286
Candidate_15115,0.28006723714788934
Candidate_24077,0.41902646675232724
Candidate_25146,0.5742202736850721
Candidate_15960,0.08061451961573408
Candidate_51980,0.2853795754897771
Candidate_4424,0.32596771519482526
Candidate_15987,0.13521526898700353
Candidate_20134,0.36089599128969807
Candidate_15507,0.33811260444454244
Candidate_22983,0.0532557570941114
Candidate_54960,0.5636002377745556
Candidate_29825,0.28697317771718167
Candidate_20169,0.557696764099304
Candidate_15325,0.23356322933761042
Candidate_42734,0.0683963931929184
Candidate_20315,0.12936827948589108
Candidate_40992,0.1971877498272572
Candidate_18291,0.29317318818709504
Candidate_9232,0.17409362116689667
Candidate_45324,0.3052087389191304
Candidate_16161,0.37324337637820126
Candidate_26604,0.14343798915315623
Candidate_27274,0.013647853272426697
Candidate_47075,0.1325190658253791
Candidate_17590,0.1380269605325145
Candidate_21333,0.03869393997707328
Candidate_14110,0.10112320204316763
Candidate_41750,0.6031243787158281
Candidate_43833,0.14381129861118228
Candidate_20144,0.49035343911451934
Candidate_19100,0.045158134551685845
Candidate_16889,0.09158602136481304
Candidate_43034,0.3253277460550643
Candidate_1704,0.6965008182638645
Candidate_20082,0.35352153030636935
Candidate_581,0.576512427780841
Candidate_20035,0.3256271503408331
Candidate_25757,0.1930075229252985
Candidate_40522,0.17564504640272224
Candidate_13711,0.4455893304946257
Candidate_50694,0.3736967148055848
Candidate_45029,0.21153639218657733
Candidate_21261,0.576154148201788
Candidate_46627,0.2657521160892982
Candidate_51551,0.44069126641754836
Candidate_34642,0.09060256743049641
Candidate_20541,0.7458340275233227
Candidate_30447,0.03467927040237223
Candidate_40982,0.030350587168217237
Candidate_33939,0.11024095055619222
Candidate_35075,0.18467972820515635
Candidate_13659,0.03155721775982467
Candidate_46517,0.42467080311378536
Candidate_9917,0.3761060491141781
Candidate_38620,0.4593963368792612
Candidate_24673,0.26800831023808663
Candidate_14606,0.16379782046286132
Candidate_37676,0.8863098307500176
Candidate_19745,0.3410729935904595
Candidate_15688,0.3117599976871545
Candidate_41931,0.07258145339166903
Candidate_37443,0.06479539009127373
Candidate_30686,0.023966770878315904
Candidate_36029,0.0256643585395614
Candidate_10794,0.5473625749079154
Candidate_44246,0.23796639522260157
Candidate_48123,0.39338211247882887
Candidate_44377,0.41304784057973964
Candidate_47791,0.296449241882446
Candidate_10227,0.6975004369873745
Candidate_17872,0.31312898608605905
Candidate_34873,0.3802331940919898
Candidate_32965,0.1528943619938901
Candidate_23119,0.48115775536246574
Candidate_32999,0.16367320900758028
Candidate_47443,0.2044581125549688
Candidate_24169,0.25969339019532134
Candidate_51985,0.7737761267746519
Candidate_9462,0.6634562441564811
Candidate_46099,0.13205953670294923
Candidate_26231,0.16997896849100227
Candidate_32351,0.08496660305873611
Candidate_18484,0.16378808407164955
Candidate_7988,0.26956812427530263
Candidate_12721,0.3525246563774227
Candidate_19740,0.46050162329466643
Candidate_36638,0.721252812812994
Candidate_50678,0.4417908681053588
Candidate_29511,0.14236139823177815
Candidate_51579,0.4357129640188885
Candidate_54748,0.5463239577617364
Candidate_17456,0.006543134208317441
Candidate_50251,0.9117785641201531
Candidate_35515,0.06905069089967587
Candidate_10118,0.3192307109761434
Candidate_15468,0.16136888170542352
Candidate_21973,0.04510086046184985
Candidate_53309,0.529605891438019
Candidate_31743,0.6877665797303332
Candidate_8428,0.051578058574221555
Candidate_16615,0.02998518706199309
Candidate_52728,0.15942363932452178
Candidate_9733,0.5417467570135174
Candidate_53794,0.10442520474141401
Candidate_41354,0.06733338382903171
Candidate_16448,0.1351673588364158
Candidate_39443,0.12024651807334195
Candidate_29217,0.07001028005587072
Candidate_51026,0.5310454369590797
Candidate_45498,0.23614810830146526
Candidate_20679,0.21557019926356683
Candidate_50083,0.2627447476191497
Candidate_15572,0.09173929440593011
Candidate_14631,0.07186919208119731
Candidate_1789,0.6905517777765046
Candidate_19805,0.2672406169850559
Candidate_37362,0.08379616064099205
Candidate_23945,0.14605653680812067
Candidate_38765,0.6898631500613339
Candidate_36464,0.39500755755839817
Candidate_39371,0.0474715394089205
Candidate_1115,0.16408615963718987
Candidate_10219,0.3942118291297481
Candidate_47164,0.15421884694410756
Candidate_21565,0.20963153464240955
Candidate_33847,0.08308758260374578
Candidate_33627,0.028829949970472873
Candidate_10525,0.3892077486131939
Candidate_34139,0.33820654355752516
Candidate_39184,0.21948792224109132
Candidate_15718,0.6806012668474797
Candidate_25479,0.05450602732945057
Candidate_27834,0.07614092656124147
Candidate_23178,0.37093895365228335
Candidate_43691,0.04291513086015575
Candidate_4320,0.6762528438064064
Candidate_38215,0.10111186308547566
Candidate_39951,0.3708657759895711
Candidate_46350,0.12854519036935708
Candidate_21598,0.061241421890571975
Candidate_24507,0.46958322296869803
Candidate_26538,0.12766986026483348
Candidate_3245,0.6890315811550439
Candidate_53678,0.6314295166717738
Candidate_37817,0.18858403725250739
Candidate_38700,0.0619462000818693
Candidate_24102,0.39907933117207406
Candidate_40552,0.21094906206613878
Candidate_47585,0.18951442251160525
Candidate_7562,0.2889912077112741
Candidate_11611,0.7984143469204067
Candidate_50827,0.3187340726889606
Candidate_40432,0.05129279892070451
Candidate_19796,0.16950964210448308
Candidate_39908,0.6283756568788851
Candidate_26491,0.1852319537833081
Candidate_9219,0.10032129672811355
Candidate_34401,0.08372257656832359
Candidate_52703,0.21829752841912078
Candidate_29614,0.1925920280003732
Candidate_41636,0.03488679083240706
Candidate_24221,0.33636343663249435
Candidate_48222,0.055247409313480406
Candidate_30673,0.1254076869512726
Candidate_51407,0.11875871720722272
Candidate_10721,0.22824291639805855
Candidate_23704,0.04282466254554482
Candidate_29108,0.26865368859513744
Candidate_50206,0.27077428029867123
Candidate_42203,0.4602338173892304
Candidate_35469,0.21960261786508842
Candidate_4818,0.7501587659291773
Candidate_37358,0.38940821175099305
Candidate_50544,0.5912362754258326
Candidate_8971,0.6100972310239177
Candidate_21622,0.33424242567911827
Candidate_29818,0.2886289420576802
Candidate_40912,0.07252720127792991
Candidate_46740,0.5221003049226449
Candidate_16977,0.2791056491784614
Candidate_38577,0.4905410719022282
Candidate_47175,0.3571693470195063
Candidate_19339,0.24496406787070635
Candidate_1429,0.5031168221767095
Candidate_51293,0.4048639593692719
Candidate_20407,0.3278735703068301
Candidate_2562,0.3268733321152798
Candidate_19020,0.2368830421348366
Candidate_47325,0.08121761458971333
Candidate_2845,0.227316295199823
Candidate_41168,0.13347791289843855
Candidate_39634,0.02088967144646788
Candidate_49439,0.1578443139851324
Candidate_42300,0.27183624114884514
Candidate_28536,0.1113390863280126
Candidate_27500,0.22119204069377485
Candidate_153,0.4570801782813257
Candidate_43812,0.338863232260396
Candidate_28870,0.51636702790266
Candidate_54090,0.12024285864501146
Candidate_550,0.5630273381412785
Candidate_17508,0.10013118221041863
Candidate_11859,0.40887955268579124
Candidate_13134,0.37994467316761366
Candidate_48577,0.2739560501390715
Candidate_22010,0.10888104738841908
Candidate_5891,0.20150868154515308
Candidate_27629,0.06744571547863377
Candidate_27689,0.31929944574330815
Candidate_50603,0.146847043693198
Candidate_34519,0.17823479142853052
Candidate_23878,0.05250302608765766
Candidate_25988,0.18855624679506008
Candidate_3789,0.5930252771620004
Candidate_4508,0.5798011028229388
Candidate_3757,0.13365154413148414
Candidate_7286,0.3889119875684005
Candidate_6460,0.5786365298859621
Candidate_11226,0.5098159325376366
Candidate_28589,0.024880381493894134
Candidate_14182,0.36644041897511626
Candidate_29778,0.05341348795191327
Candidate_35765,0.24916474104619005
Candidate_19880,0.2933842990831507
Candidate_47874,0.01649860845448549
Candidate_48518,0.3442701761433699
Candidate_6875,0.21701613101746597
Candidate_50742,0.47745620631745017
Candidate_20970,0.33545457316818844
Candidate_31519,0.32161751142069606
Candidate_26006,0.026409065298770445
Candidate_7879,0.540957794923273
Candidate_45793,0.06504742839911785
Candidate_22106,0.2694502902194645
Candidate_24492,0.19973394726961646
Candidate_7486,0.13004719569874468
Candidate_33562,0.1453516979310429
Candidate_27800,0.32243075028439244
Candidate_53995,0.7416121778292674
Candidate_32084,0.13478520347079656
Candidate_34668,0.16413919225966458
Candidate_43077,0.2179835283829859
Candidate_27944,0.3810228220978268
Candidate_32285,0.5031026073832051
Candidate_9596,0.11212458678161759
Candidate_22927,0.04552281328379345
Candidate_47029,0.08091046469608039
Candidate_42697,0.21848830598506072
Candidate_39753,0.12200537307470478
Candidate_41135,0.18415579352930367
Candidate_10577,0.2821225588342565
Candidate_5167,0.776553655513554
Candidate_6181,0.24611317904987665
Candidate_19350,0.16984752121386523
Candidate_48366,0.4024188792230496
Candidate_29662,0.13054539419051467
Candidate_50186,0.5495512808053038
Candidate_49417,0.08174577238435353
Candidate_45864,0.17800854252477205
Candidate_50296,0.5230170365218534
Candidate_19536,0.09990973303052073
Candidate_15138,0.26260366565796783
Candidate_42265,0.1658916444749131
Candidate_21855,0.13346231863499103
Candidate_5550,0.3248895597210164
Candidate_6598,0.09756146796742822
Candidate_45457,0.13986648881781158
Candidate_27960,0.10152292334474194
Candidate_47364,0.36706660721774803
Candidate_48200,0.1036229472831573
Candidate_12766,0.08221115605007852
Candidate_29471,0.12938589980736986
Candidate_49806,0.12295859045846756
Candidate_28982,0.3641990443073951
Candidate_48572,0.36953519066231916
Candidate_4268,0.5010188694801765
Candidate_31537,0.21999100567444474
Candidate_32785,0.07450832448433842
Candidate_32392,0.4432098606302048
Candidate_9137,0.11271156562459078
Candidate_36708,0.30533550991019465
Candidate_8222,0.4248927998295243
Candidate_30877,0.04790784252431643
Candidate_37783,0.569647296431598
Candidate_30727,0.4332111017484666
Candidate_966,0.29215908292047515
Candidate_47360,0.7047609684838796
Candidate_31258,0.3488896046082691
Candidate_13518,0.20953158111731987
Candidate_26228,0.2417314921843923
Candidate_41166,0.13085863246032758
Candidate_40402,0.054054964957616226
Candidate_6124,0.13640715304210604
Candidate_42428,0.37701984344998707
Candidate_48603,0.06323036571037813
Candidate_16639,0.031332531326495265
Candidate_6580,0.6577298755666601
Candidate_5314,0.6519607971611264
Candidate_11091,0.1877248307430388
Candidate_46668,0.01795359212975234
Candidate_36478,0.3796087375391761
Candidate_38990,0.2249755245633279
Candidate_10268,0.23701632644807175
Candidate_5646,0.32002935553411893
Candidate_16772,0.09047962143792722
Candidate_54291,0.1819617004607657
Candidate_31285,0.17464161250304372
Candidate_40333,0.07638457313167235
Candidate_47440,0.11534283239834896
Candidate_10742,0.2500366314562584
Candidate_2013,0.40912702749821017
Candidate_9022,0.30579420509944527
Candidate_27668,0.3381165229490635
Candidate_3483,0.37216970946416056
Candidate_39002,0.1791475174358372
Candidate_6647,0.04412778766573992
Candidate_50980,0.7116664617594409
Candidate_43155,0.13305514841876154
Candidate_26948,0.474284929123039
Candidate_47147,0.018394336555034505
Candidate_37283,0.4870746751705937
Candidate_9289,0.9438670641073865
Candidate_13863,0.487260652268513
Candidate_1983,0.2527336734169607
Candidate_10326,0.43798086690247573
Candidate_20603,0.13130945146132594
Candidate_39063,0.4306040428555991
Candidate_12991,0.08704073366417574
Candidate_10895,0.22229501500440874
Candidate_33247,0.839728845187209
Candidate_15196,0.16524740719092001
Candidate_39445,0.13704140065305534
Candidate_54842,0.6955768757980568
Candidate_7283,0.5878060966974237
Candidate_26627,0.3086378382514664
Candidate_8408,0.5899193003255063
Candidate_30418,0.08328338715174657
Candidate_40350,0.03839347383598164
Candidate_36679,0.2076099143032619
Candidate_30042,0.015810565818923192
Candidate_27621,0.22217691061117933
Candidate_21088,0.11498565267945864
Candidate_9858,0.22306638190920036
Candidate_24139,0.7309868126402757
Candidate_2627,0.12302768729504336
Candidate_26139,0.013193299765331519
Candidate_39677,0.19393432534239793
Candidate_49761,0.04507837602767996
Candidate_36603,0.18915168022654627
Candidate_7897,0.698951639669655
Candidate_12464,0.27294417569210316
Candidate_14618,0.04673388096099378
Candidate_29836,0.11558671320188604
Candidate_567,0.4402705735069392
Candidate_4250,0.7237634939668228
Candidate_54063,0.3794572955385371
Candidate_25166,0.19671981442137995
Candidate_41226,0.1816329275124058
Candidate_10270,0.2358409767725511
Candidate_4689,0.8324055876862999
Candidate_36569,0.06022756622968764
Candidate_48414,0.17758018432652523
Candidate_30620,0.2027592422980815
Candidate_54147,0.1212060817375419
Candidate_26281,0.782347969789228
Candidate_54349,0.6805934127502519
Candidate_20417,0.167680082374393
Candidate_19498,0.250935692073318
Candidate_45031,0.3479700128242332
Candidate_26461,0.20585472897711737
Candidate_6116,0.5284027882104648
Candidate_32192,0.5679881760868092
Candidate_34783,0.7689278206631979
Candidate_44911,0.18429572732305602
Candidate_35942,0.11985323635590031
Candidate_45055,0.04441825976936392
Candidate_17430,0.0065028301678243874
Candidate_5826,0.6949456043697685
Candidate_21989,0.2696178522394168
Candidate_14954,0.026977675240755783
Candidate_9933,0.24717726691731098
Candidate_30056,0.11180382429559964
Candidate_37033,0.11974420802924828
Candidate_48115,0.15631334056827464
Candidate_36456,0.43699975023371457
Candidate_7185,0.5280843708767631
Candidate_52810,0.201771006550824
Candidate_46833,0.08689080594020354
Candidate_46576,0.14582369341966211
Candidate_41991,0.8096962733168906
Candidate_20576,0.09701998146238545
Candidate_29716,0.1939081199035078
Candidate_8833,0.6166669968458877
Candidate_24050,0.2673798247813704
Candidate_30255,0.4406221055535721
Candidate_6857,0.5463478194343688
Candidate_3206,0.31092632126462594
Candidate_5018,0.8695413032126921
Candidate_11316,0.16008634398669006
Candidate_32058,0.14968316164644518
Candidate_46392,0.299235859183076
Candidate_54052,0.49202806247429903
Candidate_6934,0.2976590004398672
Candidate_51340,0.8961200326990852
Candidate_20890,0.2913949077257363
Candidate_32638,0.37506105102961573
Candidate_14747,0.04882225398923485
Candidate_3096,0.33807438137336415
Candidate_16544,0.2233265160610604
Candidate_23799,0.298488936004429
Candidate_50030,0.36878724459380463
Candidate_46875,0.3089581387181715
Candidate_54911,0.099963958306823
Candidate_32824,0.8590834913332328
Candidate_23847,0.7179552403307163
Candidate_10364,0.4580988575549438
Candidate_54645,0.2834780870763575
Candidate_53026,0.3769313808445847
Candidate_23242,0.36581763194453015
Candidate_41838,0.3633829042810549
Candidate_16181,0.05494482969401401
Candidate_35936,0.1677206068153277
Candidate_31757,0.39243271964958676
Candidate_29987,0.23379762491884587
Candidate_52087,0.832381906988461
Candidate_16040,0.027837970659118964
Candidate_28222,0.012213714544630454
Candidate_1572,0.3688965954674588
Candidate_46123,0.03186748539196115
Candidate_43769,0.21321508312508902
Candidate_37240,0.2451711174691586
Candidate_51712,0.4161794518404651
Candidate_46729,0.1811697126503447
Candidate_17068,0.08671824554066036
Candidate_28554,0.14437431606775245
Candidate_5859,0.6786744381998292
Candidate_42135,0.45101512054463805
Candidate_6873,0.5082660017433748
Candidate_54517,0.1398622303757287
Candidate_20714,0.16989432103384172
Candidate_17363,0.2294362209746225
Candidate_33103,0.5241904839014874
Candidate_41391,0.2197912431551875
Candidate_27300,0.32105028197208185
Candidate_46968,0.13107865032954227
Candidate_34705,0.27257571897465527
Candidate_51714,0.291975713174955
Candidate_4675,0.1070407490982302
Candidate_23643,0.1343770651238629
Candidate_20948,0.167610001197229
Candidate_25575,0.24243809513259384
Candidate_49834,0.039864330740140654
Candidate_10124,0.2366590167817858
Candidate_54525,0.32079819274132004
Candidate_14014,0.2514843055609519
Candidate_35793,0.21349021852473257
Candidate_24284,0.5458625493646563
Candidate_17570,0.11594243648088663
Candidate_50553,0.9125781824788654
Candidate_2611,0.4180121832943517
Candidate_23064,0.023473634575843175
Candidate_50058,0.15888720174613358
Candidate_54587,0.21611797836896093
Candidate_48712,0.1889574304868053
Candidate_46482,0.5537681725201695
Candidate_18914,0.1010344531518613
Candidate_48133,0.3263219004114997
Candidate_33676,0.05440189430176342
Candidate_30657,0.2780411738667464
Candidate_31205,0.20645138322748635
Candidate_48270,0.15075063139355468
Candidate_2442,0.4300804499233599
Candidate_43039,0.14989029320044434
Candidate_11083,0.8863152114121277
Candidate_41350,0.3938887423493379
Candidate_15546,0.3991434455306113
Candidate_16792,0.3142886286392863
Candidate_49848,0.1774770692013767
Candidate_6355,0.14850394721208954
Candidate_52969,0.8418643606900303
Candidate_44192,0.5087759121839845
Candidate_43658,0.3508094362929155
Candidate_46260,0.5674734852258146
Candidate_22792,0.09752653664141406
Candidate_49151,0.5212880668453995
Candidate_38079,0.2732328636976163
Candidate_47816,0.25038925782583127
Candidate_19335,0.13115440581491725
Candidate_16825,0.08474134208909906
Candidate_27051,0.6268708933520601
Candidate_29396,0.7856612113661049
Candidate_14367,0.01916291055330242
Candidate_16822,0.38449065598839405
Candidate_46621,0.6278930005800045
Candidate_19550,0.39846497378015133
Candidate_20857,0.22081624323279794
Candidate_33795,0.20633161557424037
Candidate_18555,0.5028388359135042
Candidate_3408,0.9399403780789035
Candidate_49915,0.46902087601660747
Candidate_31909,0.14239487395245348
Candidate_38238,0.2164104292372204
Candidate_13395,0.041471572579515725
Candidate_36733,0.19128635756358614
Candidate_23039,0.14219574011808062
Candidate_16478,0.1034689441970578
Candidate_15470,0.060583479265539426
Candidate_40575,0.21862653513942398
Candidate_10896,0.29130528284026325
Candidate_49859,0.011509172541192702
Candidate_31513,0.07868365427560674
Candidate_37803,0.12287059894709397
Candidate_21893,0.12896909307997298
Candidate_40064,0.10738429685907816
Candidate_29444,0.2631206961140444
Candidate_6808,0.33647192118236524
Candidate_9561,0.5886682089632392
Candidate_13368,0.4547941332839672
Candidate_15217,0.1628634226114134
Candidate_20302,0.102093005545648
Candidate_21544,0.3003311633630615
Candidate_40062,0.08012468170710688
Candidate_51443,0.6037576932568534
Candidate_44326,0.13085493272738544
Candidate_7677,0.3272800075773265
Candidate_34272,0.054651105262567674
Candidate_51257,0.09122273568428145
Candidate_3935,0.3237091684143085
Candidate_52437,0.40544314111177193
Candidate_5796,0.5077099497790232
Candidate_39964,0.03855393991930193
Candidate_31497,0.590476991495403
Candidate_5410,0.19686386367307446
Candidate_7570,0.18679527234189822
Candidate_27553,0.1107648850615648
Candidate_43056,0.14846919286033158
Candidate_38962,0.04636177489479329
Candidate_41026,0.09929398782252831
Candidate_39729,0.3860066210738876
Candidate_3687,0.575886876245542
Candidate_31450,0.41067906108506763
Candidate_31014,0.24541725917987817
Candidate_31550,0.04141856657661214
Candidate_17549,0.10660829862709095
Candidate_1682,0.43173796476136167
Candidate_16366,0.021966327465982587
Candidate_32503,0.06451669260716719
Candidate_37951,0.06681996625423439
Candidate_17292,0.39922227526765464
Candidate_25434,0.114457858016936
Candidate_3414,0.5090716166072097
Candidate_21709,0.39362445043069366
Candidate_25134,0.051123826409858
Candidate_36283,0.320043488552561
Candidate_8365,0.08603624614360059
Candidate_23811,0.1840147784344807
Candidate_52799,0.7834876406952441
Candidate_33076,0.05479263679707979
Candidate_33975,0.31500790939561324
Candidate_47563,0.18697541717681787
Candidate_42427,0.1484459364757653
Candidate_34482,0.025000227650785568
Candidate_7027,0.14435863102481725
Candidate_50793,0.7165781351904398
Candidate_15704,0.09773671325541886
Candidate_35429,0.12166747377974481
Candidate_30574,0.21281183284117489
Candidate_11793,0.5313467965625771
Candidate_39978,0.5164224131219902
Candidate_43873,0.07029088103698033
Candidate_35254,0.2130227866208623
Candidate_15408,0.25731744321477823
Candidate_34638,0.014188695006077036
Candidate_4747,0.34960592458768297
Candidate_13135,0.06874894453158563
Candidate_15722,0.23456653690785506
Candidate_47847,0.04368141458442364
Candidate_41543,0.13072570083815788
Candidate_29138,0.16898263146586395
Candidate_37380,0.36887180137813
Candidate_25971,0.12185310852429931
Candidate_5057,0.42325514136028713
Candidate_24033,0.24706429746673866
Candidate_1680,0.27173102604025984
Candidate_23959,0.8702667783848309
Candidate_10879,0.3183143500570376
Candidate_40710,0.5079005546108537
Candidate_31675,0.26978401617727105
Candidate_46384,0.16191900152247843
Candidate_8698,0.40898275448948357
Candidate_3688,0.6409622721304195
Candidate_9148,0.9073112194740208
Candidate_48050,0.1414164303111129
Candidate_12261,0.09335823892609425
Candidate_31265,0.10919567600382107
Candidate_35953,0.1382173699727972
Candidate_33832,0.06635586441197948
Candidate_11705,0.13423536889709162
Candidate_37531,0.23490748824300986
Candidate_41311,0.6544331923206524
Candidate_6578,0.5902847463965348
Candidate_51243,0.26949014502953195
Candidate_8799,0.2104291048582746
Candidate_30771,0.4130515329434934
Candidate_4003,0.4416723098384216
Candidate_19274,0.37874522264793736
Candidate_35274,0.07539645129557769
Candidate_42180,0.45082126740284895
Candidate_40482,0.05091546869861976
Candidate_36858,0.009046746382712377
Candidate_52125,0.8338777763588104
Candidate_4798,0.2331194044533451
Candidate_10239,0.35621367074595417
Candidate_20005,0.23979184765471223
Candidate_28668,0.14399860959549615
Candidate_19989,0.03513183077429004
Candidate_1085,0.8347558364916086
Candidate_21497,0.4440070301798527
Candidate_45292,0.4311327583276472
Candidate_33982,0.11445801368938789
Candidate_28225,0.3178626083801747
Candidate_16853,0.44343006097995885
Candidate_48397,0.026263787913312436
Candidate_46933,0.38889762054161187
Candidate_3390,0.22671208851880492
Candidate_26606,0.28272841779651164
Candidate_54329,0.5079163744566283
Candidate_32768,0.15487439857593766
Candidate_25847,0.2512772764485823
Candidate_1052,0.35626912281273965
Candidate_24846,0.02765109813371482
Candidate_31346,0.2536808309997173
Candidate_23903,0.009014726025693354
Candidate_43720,0.09888576366502683
Candidate_21318,0.5234997867935257
Candidate_3645,0.09146867482763546
Candidate_14878,0.14294178462282256
Candidate_7499,0.4136036031042062
Candidate_23461,0.3139071873067454
Candidate_5445,0.9217859279901633
Candidate_48410,0.15573576569715253
Candidate_52367,0.13964130312413436
Candidate_46028,0.3415456068620596
Candidate_19106,0.6434190909035507
Candidate_48220,0.23656237672642946
Candidate_1460,0.18319415243898743
Candidate_24661,0.19561703073925046
Candidate_44590,0.38248177000886896
Candidate_19570,0.047300925842796805
Candidate_27572,0.18587593705692781
Candidate_39372,0.20184748392194896
Candidate_43159,0.022892106776549577
Candidate_24664,0.1616523107386903
Candidate_23976,0.6867894588929486
Candidate_17203,0.14794765866656273
Candidate_13264,0.1245699161831548
Candidate_39125,0.18225601915916192
Candidate_38182,0.39434192059903916
Candidate_9639,0.7070538181710295
Candidate_53433,0.260344562218433
Candidate_33652,0.09999856628997515
Candidate_8370,0.6322547542118528
Candidate_28301,0.16864189189414452
Candidate_2446,0.6774856462090582
Candidate_49153,0.13679254121124995
Candidate_2321,0.3150555335185707
Candidate_1420,0.5567400711076204
Candidate_46871,0.15792202623753673
Candidate_16916,0.11094829341884402
Candidate_38512,0.2659949160867225
Candidate_38027,0.08825212289614914
Candidate_2508,0.29043325027242295
Candidate_54618,0.26395018153601013
Candidate_14671,0.1343750551280993
Candidate_36290,0.12500193136360205
Candidate_21849,0.045350690932899056
Candidate_42613,0.2859817508858089
Candidate_10893,0.49740799779958894
Candidate_34368,0.3088964050137379
Candidate_47326,0.16300016791331412
Candidate_26644,0.0087858716791982
Candidate_45921,0.09151218615252478
Candidate_45449,0.11429993712133453
Candidate_40735,0.11489194834016606
Candidate_24506,0.10468438100811384
Candidate_19504,0.6776202642662938
Candidate_15171,0.25535328596744467
Candidate_13508,0.23065645236648494
Candidate_24027,0.3146828003912806
Candidate_15583,0.3131330722654007
Candidate_14966,0.1393331787314228
Candidate_37603,0.05949602156366007
Candidate_48628,0.11973175465597484
Candidate_4588,0.18762058155592912
Candidate_270,0.3118983291419401
Candidate_11228,0.1686253951182262
Candidate_41635,0.3282646525487987
Candidate_10438,0.0832238516510516
Candidate_39017,0.39870693679266445
Candidate_44114,0.1372461276636338
Candidate_6123,0.6962276811246135
Candidate_30243,0.23014926388778958
Candidate_27714,0.3262100310926133
Candidate_23434,0.22344588341103827
Candidate_45579,0.47369260453818873
Candidate_27251,0.05205542511795918
Candidate_11129,0.5672844349955932
Candidate_11527,0.09761254037750988
Candidate_38721,0.5409501782922591
Candidate_40786,0.6814448855329699
Candidate_8264,0.19460951404190718
Candidate_29744,0.13191582953881495
Candidate_39882,0.09937192734304735
Candidate_750,0.3869707392455662
Candidate_17818,0.1708769559036673
Candidate_19929,0.2646754871383436
Candidate_1719,0.49798639002539274
Candidate_5852,0.3103691488462537
Candidate_29872,0.39438137865485084
Candidate_30852,0.03127504512626747
Candidate_41016,0.10968903410573037
Candidate_32712,0.7781618727000628
Candidate_24316,0.16075544236547257
Candidate_7281,0.563587643379573
Candidate_43676,0.4302884008990167
Candidate_7055,0.30581173038882914
Candidate_11298,0.47108027279337505
Candidate_42675,0.20344547289335876
Candidate_33005,0.1533729183751215
Candidate_14821,0.19952416031453699
Candidate_20990,0.3091339176452201
Candidate_27016,0.2687701621872212
Candidate_17579,0.029478373075017224
Candidate_24624,0.5509843763576966
Candidate_50976,0.3420949907714438
Candidate_51060,0.27927100473094013
Candidate_52435,0.4708659754320821
Candidate_54316,0.19865775483171058
Candidate_33119,0.5007414198475206
Candidate_25647,0.32894485691032993
Candidate_34426,0.061218831541161645
Candidate_22942,0.26935884827308726
Candidate_53550,0.19975329370233763
Candidate_12161,0.37373631900084187
Candidate_39090,0.5252538862940588
Candidate_18409,0.08607090821370104
Candidate_52838,0.04873818215381993
Candidate_17497,0.16043596229082271
Candidate_38752,0.19915587687429925
Candidate_19391,0.3410287978497412
Candidate_29491,0.16586127233186218
Candidate_43773,0.03232753007221445
Candidate_20640,0.30786731373687715
Candidate_20880,0.05121556334874971
Candidate_13053,0.13539778568165792
Candidate_18564,0.07752957756640604
Candidate_26267,0.23545414727953284
Candidate_45393,0.31635286658229705
Candidate_45775,0.41087263040568917
Candidate_25244,0.0623168320922424
Candidate_53894,0.18577177773289255
Candidate_20316,0.1423308811490266
Candidate_15113,0.4822825734730777
Candidate_33673,0.043985071205169174
Candidate_30635,0.09177853993711456
Candidate_11923,0.4618783652728708
Candidate_37040,0.30787166367799773
Candidate_49047,0.3923698044418746
Candidate_51338,0.32346812981110723
Candidate_33230,0.29950341453109874
Candidate_19733,0.13181930186865712
Candidate_11314,0.3548603571592016
Candidate_13184,0.10951859094573019
Candidate_24162,0.3849339318289728
Candidate_28830,0.22558344789326407
Candidate_14378,0.15919661613124889
Candidate_23066,0.28036676768607033
Candidate_13410,0.03401905789210558
Candidate_16846,0.13116702585992748
Candidate_15209,0.6770703201538407
Candidate_13672,0.17357900145650848
Candidate_31421,0.44344976321486373
Candidate_3210,0.3755773477260376
Candidate_40758,0.5781679577554707
Candidate_50144,0.5502417320856718
Candidate_16741,0.2100748598846813
Candidate_47398,0.1676506628499338
Candidate_45729,0.060948191366844144
Candidate_40123,0.24027997017190003
Candidate_266,0.35459441533121094
Candidate_17771,0.10772516841110687
Candidate_35028,0.21946687981427396
Candidate_38371,0.016141557280696987
Candidate_15062,0.13193626188617058
Candidate_168,0.3447411545873633
Candidate_41465,0.33500184267218847
Candidate_25952,0.0989608365304791
Candidate_11771,0.3667984862576599
Candidate_44519,0.19765238812040392
